CustomerID,Name,Gender,Age,SignupDate,City,Country,Email,AnnualIncome,PurchaseAmount,LoyaltyTier
CUST-00374,John Martinez, Male,35.0,05-Aug-2023,  New York  ,Australia,,"$72,730.51",257.12,
 CUST-01299 ,Richard Hernandez, Male,31.0,"June 25, 2024",philadelphia,Australia,richard.hernandez1299@example.com,"$73,058.19",144.46,SILVER
1579,Charles Garcia, Male,37.0,12/19/2023,New York,United Kingdom,charles.garcia1579@example.com,"$53,096.01",110.35,Gold
 CUST-01826 ,Lisa Brown,Non-binary,25.0,2023-11-17,  Houston  ,Australia,lisa.brown1826@example.com,"$49,022.91",13.99,SILVER
 CUST-00049 ,Robert Johnson,M,37.0,"October 29, 2024",New York,United Kingdom,robert.johnson49@example.com,"$91,107.65",128.1,SILVER
1852,Nancy Taylor,F,32.0,"October 26, 2024",san diego,Australia,,"$85,240.67",127.71,Bronze
 CUST-01948 ,Richard Martin,FEMALE,64.0,"January 04, 2024",New York,Australia,richard.martin1948@example.com,"$78,148.62",76.66,
CUST-02724,Susan Martin, Female,21.0,"July 13, 2023",Phoenix,Australia,,"$65,528.77",-198.49,GOLD
 CUST-00601 ,Jessica Davis, Male,31.0,15-Jul-2023,San Antonio,United Kingdom,jessica.davis601@example.com,"$36,675.87",152.42,
2189,Charles Jackson,female,50.0,"October 18, 2023",Phoenix,Australia,charles.jackson2189@example.com,"$39,438.73",214.5,bronze
CUST-00043,Lisa Anderson,MALE,16.0,06/01/2022,  Philadelphia  ,Australia,lisa.anderson43@example.com,"$55,206.40",292.82,gold
CUST-00174,David Martinez, Male,44.0,25/10/2023,Los Angeles,Australia,,"$12,165.68",211.47,Gold
CUST-01132,John Davis,m ,40.0,09-Aug-2021,HOUSTON,United Kingdom,john.davis1132@example.com,"$83,119.50",116.46,BRONZE
 CUST-02301 ,Jennifer Williams,female,50.0,"December 11, 2024",San Diego,Canada,jennifer.williams2301@example.com,"$49,951.78",133.1,bronze
CUST-01896,Susan Davis,F,75.0,2023-09-28,Philadelphia,United Kingdom,susan.davis1896@example.com,"$56,298.52",193.17,Gold
1258,Jennifer Smith,Female,43.0,03/01/2023,  Houston  ,USA,jennifer.smith1258@example.com,"$65,835.45",125.15,bronze
2317,Patricia Gonzalez,f ,66.0,2023-05-04,Austin,Canada,patricia.gonzalez2317@example.com,"$65,424.69",292.66,Bronze
CUST-01410,Michael Garcia,m ,44.0,"June 25, 2024",Chicago,USA,michael.garcia1410@example.com,"$47,514.80",226.99,bronze
CUST-00549,William Garcia,m ,48.0,,NEW YORK,USA,,"$72,686.39",24.69,Gold
CUST-00398,Karen Jones,M,46.0,25/05/2024,LOS ANGELES,United Kingdom,karen.jones398@example.com,"$59,297.63",376.98,Gold
CUST-02976,Patricia Hernandez,male,27.0,09/08/2021,Chicago,USA,patricia.hernandez2976@example.com,"$82,207.18",230.25,Gold
2878,Susan Moore,Female,25.0,26/07/2022,HOUSTON,Australia,susan.moore2878@example.com,"$64,499.64",112.46,BRONZE
CUST-02546,Betty Rodriguez,m ,39.0,12/01/2022,San Diego,Canada,betty.rodriguez2546@example.com,"$75,541.01",80.62,gold
CUST-01111,Charles Rodriguez,Female,36.0,2023-07-11,Philadelphia,Australia,charles.rodriguez1111@example.com,"$40,527.42",259.93,bronze
CUST-02018,Susan Moore,Male,57.0,03/11/2024,LOS ANGELES,Australia,susan.moore2018@example.com,"$71,643.80",198.91,Silver
 CUST-01878 ,Richard Rodriguez,F,56.0,01/02/2022,Houston,USA,richard.rodriguez1878@example.com,"$88,844.46",62.26,SILVER
1186,James Taylor,Female,41.0,31-Aug-2024,NEW YORK,United Kingdom,james.taylor1186@example.com,"$20,485.85",113.0,Gold
CUST-01083,Richard Jones,f ,35.0,01/26/2024,San Antonio,USA,richard.jones1083@example.com,"$52,284.26",138.49,SILVER
 CUST-02041 ,Susan Taylor,Male,41.0,"December 09, 2023",San Antonio,Canada,susan.taylor2041@example.com,"$45,324.12",15.72,BRONZE
 CUST-02463 ,Patricia Johnson,Male,32.0,2023-07-21,NEW YORK,Australia,patricia.johnson2463@example.com,"$38,245.74",219.96,
 CUST-00483 ,James Davis, Female,,"March 26, 2021",Austin,Australia,james.davis483@example.com,"$64,726.15",123.33,
CUST-02747,Mary Martinez, Female,36.0,"March 31, 2022",LOS ANGELES,United Kingdom,mary.martinez2747@example.com,"$53,681.49",106.37,bronze
CUST-01379,Jessica Hernandez,female,58.0,28-Jul-2023,Phoenix,Canada,jessica.hernandez1379@example.com,"$44,527.70",187.64,SILVER
CUST-00693,Jennifer Martinez,MALE,41.0,"May 02, 2024",SAN ANTONIO,United Kingdom,,"$32,293.18",45.79,gold
 CUST-01390 ,Charles Jackson,female,31.0,09-Apr-2021,phoenix,United Kingdom,charles.jackson1390@example.com,"$45,364.25",51.2,Gold
 CUST-02573 ,Joseph Gonzalez,O,40.0,30-May-2022,NEW YORK,USA,joseph.gonzalez2573@example.com,"$37,831.94",281.85,bronze
CUST-00303,Betty Garcia,female,58.0,2023-12-15,Chicago,United Kingdom,betty.garcia303@example.com,"$32,962.75",161.96,SILVER
 CUST-00974 ,Patricia Williams,m ,63.0,22/07/2021,PHOENIX,United Kingdom,patricia.williams974@example.com,"$99,845.30",168.75,gold
1914,Mary Johnson, Male,35.0,2021-11-02,DALLAS,Australia,,"$38,192.80",252.64,silver
CUST-02388,James Garcia, Female,21.0,"May 25, 2022",Los Angeles,United Kingdom,james.garcia2388@example.com,"$62,971.24",114.5,BRONZE
609,Robert Williams, Female,49.0,"June 24, 2024",Dallas,USA,robert.williams609@example.com,"$53,247.21",225.88,Bronze
 CUST-01793 ,Nancy Brown,male,45.0,05/12/2022,Philadelphia,Canada,nancy.brown1793@example.com,"$57,743.71",102.6,SILVER
CUST-00013,David Smith,FEMALE,42.0,2021-05-24,  Chicago  ,Canada,david.smith13@example.com,"$62,296.38",25.42,BRONZE
CUST-02439,Matthew Johnson,female,43.0,20-Aug-2021,PHOENIX,United Kingdom,matthew.johnson2439@example.com,,132.92,Bronze
CUST-02673,William Miller,male,35.0,08/27/2022,  Dallas  ,Australia,william.miller2673@example.com,"$67,173.74",43.35,Bronze
CUST-00874,Charles Rodriguez,female,19.0,,AUSTIN,Australia,charles.rodriguez874@example.com,"$64,716.77",75.53,GOLD
1706,William Garcia, Male,19.0,"June 04, 2021",  Phoenix  ,United Kingdom,william.garcia1706@example.com,,144.18,Silver
CUST-00648,Linda Smith,FEMALE,28.0,"July 05, 2024",new york,USA,linda.smith648@example.com,"$56,573.13",,GOLD
 CUST-01098 ,Betty Smith, Female,39.0,07/11/2023,Dallas,USA,betty.smith1098@example.com,"$95,442.88",236.43,GOLD
 CUST-00251 ,Patricia Lopez,female,28.0,08-Nov-2021,Los Angeles,Australia,patricia.lopez251@example.com,"$41,124.71",67.86,Bronze
CUST-00628,Betty Moore,M,33.0,12/11/2024,san diego,USA,betty.moore628@example.com,"$61,585.53",261.5,silver
1596,Betty Smith,FEMALE,43.0,19-Nov-2021,SAN ANTONIO,Australia,betty.smith1596@example.com,"$79,184.39",150.35,GOLD
CUST-00263,Joseph Anderson,MALE,28.0,05/11/2022,New York,Canada,joseph.anderson263@example.com,"$55,452.83",215.38,BRONZE
 CUST-01038 ,Joseph Johnson, Female,43.0,2024-01-02,HOUSTON,United Kingdom,joseph.johnson1038@example.com,"$71,868.48",38.31,SILVER
CUST-02932,Michael Anderson, Male,16.0,03/02/2022,HOUSTON,USA,michael.anderson2932@example.com,"$84,294.49",197.13,Gold
1647,Linda Johnson,,37.0,"June 03, 2021",  Chicago  ,Australia,linda.johnson1647@example.com,"$42,040.67",112.83,silver
CUST-02668,James Rodriguez,M,42.0,"April 27, 2021",New York,USA,james.rodriguez2668@example.com,"$95,646.10",96.99,SILVER
CUST-00803,Patricia Williams, Male,47.0,06-Jun-2024,houston,Canada,patricia.williams803@example.com,"$46,705.55",108.41,SILVER
 CUST-02779 ,David Anderson,f ,22.0,"February 26, 2024",NEW YORK,Australia,david.anderson2779@example.com,"$55,392.09",1.25,
CUST-01977,William Smith,Female,61.0,11/13/2022,Dallas,USA,william.smith1977@example.com,"$10,713.06",123.61,
CUST-02385,Elizabeth Taylor,Male,49.0,04/11/2022,Dallas,USA,elizabeth.taylor2385@example.com,"$46,449.85",169.91,SILVER
CUST-00096,Lisa Martinez,F,19.0,08/17/2021,San Antonio,Canada,lisa.martinez96@example.com,"$77,848.78",71.9,SILVER
 CUST-01333 ,Robert Moore,m ,57.0,03-May-2023,  Chicago  ,USA,robert.moore1333@example.com,"$65,939.06",119.37,silver
CUST-02914,Betty Jones,male,38.0,14-Mar-2022,New York,USA,betty.jones2914@example.com,"$57,618.02",165.65,gold
CUST-00651,Richard Rodriguez,m ,35.0,07/01/2024,Chicago,United Kingdom,richard.rodriguez651@example.com,"$58,698.31",216.82,bronze
CUST-01604,Betty Martin, Male,58.0,11/07/2021,New York,USA,,"$19,787.30",168.15,Silver
CUST-01600,Robert Davis, Female,47.0,17-Apr-2022,San Antonio,USA,robert.davis1600@example.com,"$8,000.00",175.73,silver
CUST-02900,William Williams, Male,55.0,2022-02-06,CHICAGO,United Kingdom,william.williams2900@example.com,"$21,803.57",161.06,Bronze
CUST-00150,David Moore,Female,58.0,17/01/2023,  Houston  ,Australia,david.moore150@example.com,"$66,788.37",0.24,Gold
CUST-00085,Jennifer Brown,male,36.0,05/31/2021,Chicago,United Kingdom,jennifer.brown85@example.com,"$64,418.91",87.4,SILVER
CUST-01959,Daniel Martinez,female,56.0,03-Jun-2021,Chicago,Australia,daniel.martinez1959@example.com,"$30,368.41",241.23,silver
CUST-02196,Lisa Martinez,male,-5.0,12/12/2021,DALLAS,USA,lisa.martinez2196@example.com,"$48,022.23",140.79,SILVER
CUST-00755,David Martin,male,42.0,24/02/2021,San Diego,USA,david.martin755@example.com,"$82,813.29",106.17,Silver
 CUST-02974 ,John Hernandez,MALE,49.0,10-Nov-2021,AUSTIN,Australia,john.hernandez2974@example.com,"$31,733.21",213.0,gold
CUST-01000,Patricia Hernandez,f ,40.0,"December 26, 2024",New York,USA,patricia.hernandez1000@example.com,"$49,372.22",1.09,Silver
1413,Richard Taylor,female,-5.0,,Phoenix,USA,richard.taylor1413@example.com,"$68,374.34",212.19,SILVER
CUST-02410,Richard Martin,Female,,15/09/2021,san diego,Canada,richard.martin2410@example.com,"$72,661.98",88.94,bronze
CUST-01017,James Johnson,male,31.0,14/11/2024,Dallas,United Kingdom,james.johnson1017@example.com,"$42,588.90",133.87,gold
CUST-01431,Michael Rodriguez,m ,21.0,09/22/2024,San Diego,United Kingdom,,"$47,418.51",11.72,silver
 CUST-00652 ,Karen Jackson,m ,33.0,"January 22, 2024",New York,USA,karen.jackson652@example.com,"$30,770.97",156.0,SILVER
CUST-00587,Michael Smith,Male,57.0,10/28/2024,San Diego,Canada,michael.smith587@example.com,"$91,302.20",149.25,Gold
CUST-01703,Karen Miller,m ,16.0,03/21/2022,DALLAS,United Kingdom,karen.miller1703@example.com,"$70,935.16",65.67,Bronze
CUST-01512,Joseph Johnson,M,39.0,05/13/2023,  Phoenix  ,Australia,joseph.johnson1512@example.com,"$74,791.56",240.41,Bronze
 CUST-02829 ,Charles Wilson, Female,,2022-07-18,Chicago,Australia,charles.wilson2829@example.com,"$71,265.63",55.88,BRONZE
CUST-01927,John Rodriguez,FEMALE,27.0,13/08/2023,Los Angeles,USA,john.rodriguez1927@example.com,"$40,396.42",239.19,Gold
CUST-00740,Mary Jackson,f ,44.0,01/13/2023,Houston,USA,mary.jackson740@example.com,"$8,000.00",237.92,Silver
 CUST-01180 ,Susan Moore, Male,35.0,"August 19, 2021",NEW YORK,Canada,susan.moore1180@example.com,"$40,960.19",38.88,GOLD
CUST-01638,Jessica Hernandez,M,59.0,"November 29, 2023",SAN ANTONIO,USA,,"$40,540.38",56.06,silver
1322,Richard Miller,Male,20.0,,New York,Canada,richard.miller1322@example.com,"$12,086.81",93.2,gold
574,Patricia Johnson, Female,150.0,2021-05-18,San Diego,Canada,patricia.johnson574@example.com,"$61,402.07",177.31,Bronze
2281,Richard Gonzalez,m ,16.0,"December 10, 2024",CHICAGO,Canada,richard.gonzalez2281@example.com,"$26,572.05",92.85,GOLD
CUST-00379,David Williams,Female,34.0,22-Jun-2022,DALLAS,USA,david.williams379@example.com,"$81,873.92",156.54,gold
CUST-01342,Susan Garcia,male,36.0,04/10/2023,CHICAGO,USA,susan.garcia1342@example.com,"$74,039.70",89.66,Silver
CUST-00570,Michael Jones,m ,36.0,"July 14, 2024",Chicago,USA,michael.jones570@example.com,"$36,745.75",306.57,bronze
277,Charles Jones,f ,57.0,18/02/2023,Chicago,United Kingdom,charles.jones277@example.com,"$52,401.55",296.86,Silver
CUST-00068,Karen Johnson,f ,51.0,14/03/2023,Dallas,USA,karen.johnson68@example.com,"$70,661.83",263.2,silver
CUST-02710,Susan Moore,Female,50.0,15-May-2022,Houston,Canada,susan.moore2710@example.com,"$68,018.84",176.32,bronze
CUST-00979,Betty Lopez,m ,53.0,2022-06-11,New York,United Kingdom,betty.lopez979@example.com,"$74,219.55",221.25,Silver
CUST-00027,Linda Thomas,m ,47.0,"December 28, 2021",austin,USA,linda.thomas27@example.com,"$61,714.25",190.16,GOLD
CUST-01139,Susan Williams,FEMALE,60.0,"May 24, 2024",New York,United Kingdom,susan.williams1139@example.com,,94.73,Bronze
CUST-01835,Charles Jones,Female,27.0,06/11/2021,New York,Australia,charles.jones1835@example.com,"$52,405.12",183.78,
CUST-02999,David Hernandez,M,38.0,"January 14, 2023",New York,USA,david.hernandez2999@example.com,"$57,315.90",171.36,
 CUST-02252 ,Betty Wilson,other,0.0,12/05/2024,Philadelphia,United Kingdom,betty.wilson2252@example.com,"$88,727.87",110.57,SILVER
CUST-02131,Lisa Jackson,,55.0,"January 02, 2024",San Antonio,Canada,lisa.jackson2131@example.com,"$74,984.94",90.19,bronze
 CUST-00546 ,Sarah Johnson,Female,49.0,"October 21, 2024",New York,Canada,sarah.johnson546@example.com,"$40,311.99",108.74,Bronze
CUST-01374,John Rodriguez, Female,16.0,12/10/2024,San Antonio,Australia,john.rodriguez1374@example.com,"$86,661.77",57.29,silver
CUST-01240,Michael Lopez,F,33.0,07/23/2023,Dallas,Australia,michael.lopez1240@example.com,"$80,170.10",161.42,bronze
 CUST-02722 ,Karen Davis,FEMALE,47.0,2021-10-19,San Antonio,United Kingdom,karen.davis2722@example.com,"$51,301.47",186.52,silver
CUST-01822,Charles Brown,FEMALE,55.0,16-Feb-2023,Austin,Australia,charles.brown1822@example.com,"$51,010.06",144.01,BRONZE
 CUST-01995 ,Michael Wilson,FEMALE,45.0,22-Mar-2023,San Diego,United Kingdom,michael.wilson1995@example.com,"$47,651.11",97.38,Gold
CUST-01204,Jessica Smith,FEMALE,,13-Jun-2021,NEW YORK,United Kingdom,jessica.smith1204@example.com,,239.21,GOLD
 CUST-00594 ,Mary Wilson,Female,45.0,"February 02, 2022",Houston,Canada,mary.wilson594@example.com,"$65,516.28",211.9,gold
CUST-01118,Karen Jackson,male,21.0,24-Jun-2024,Phoenix,Australia,karen.jackson1118@example.com,,214.47,Bronze
514,Patricia Wilson,Male,58.0,"April 16, 2021",  Chicago  ,United Kingdom,patricia.wilson514@example.com,"$71,564.84",130.53,Gold
 CUST-00029 ,Joseph Davis,Other,46.0,2024-02-13,Chicago,United Kingdom,joseph.davis29@example.com,"$73,403.37",71.95,GOLD
CUST-00388,William Lopez, Male,61.0,18/12/2021,AUSTIN,USA,william.lopez388@example.com,"$8,000.09",177.42,
 CUST-01356 ,Elizabeth Wilson,MALE,43.0,12/10/2024,new york,United Kingdom,elizabeth.wilson1356@example.com,"$57,185.11",344.68,
 CUST-01317 ,Linda Brown,Male,,08/07/2024,SAN DIEGO,USA,linda.brown1317@example.com,"$59,854.41",57.88,BRONZE
CUST-02291,Daniel Wilson,Male,30.0,04/19/2021,San Antonio,USA,daniel.wilson2291@example.com,"$58,254.90",254.18,gold
CUST-00531,Joseph Moore,F,70.0,"August 15, 2021",AUSTIN,USA,joseph.moore531@example.com,"$14,511.55",259.41,Gold
CUST-02752,Richard Rodriguez, Female,69.0,30-Mar-2021,Dallas,USA,richard.rodriguez2752@example.com,"$57,705.32",31.16,GOLD
CUST-02132,William Taylor,Male,46.0,12/08/2023,Phoenix,USA,william.taylor2132@example.com,"$25,576.65",123.11,silver
CUST-01629,Charles Anderson,male,36.0,18-Apr-2021,philadelphia,Australia,charles.anderson1629@example.com,"$53,330.72",182.85,Bronze
 CUST-02523 ,David Davis,FEMALE,53.0,08/03/2024,Philadelphia,Australia,david.davis2523@example.com,"$39,566.72",127.07,
 CUST-01929 ,Patricia Jackson,M,40.0,23/12/2023,Phoenix,United Kingdom,patricia.jackson1929@example.com,"$47,459.70",208.32,BRONZE
 CUST-00986 ,Karen Williams,Female,40.0,2021-09-18,New York,Canada,karen.williams986@example.com,"$74,780.95",256.06,gold
CUST-00547,Richard Anderson,male,62.0,05/12/2024,Austin,Australia,richard.anderson547@example.com,"$63,300.01",168.67,gold
2509,Matthew Wilson,O,44.0,11/13/2024,San Antonio,USA,matthew.wilson2509@example.com,"$71,911.06",180.83,Gold
CUST-01120,Jennifer Martinez, Female,61.0,"February 05, 2021",dallas,United Kingdom,jennifer.martinez1120@example.com,"$78,780.73",152.2,SILVER
CUST-00213,John Johnson,,150.0,05/07/2022,Austin,Australia,,"$64,260.14",73.95,Silver
CUST-00429,John Jones,female,16.0,,Philadelphia,USA,john.jones429@example.com,"$86,533.76",122.27,Silver
CUST-02761,Linda Davis,m ,51.0,04/02/2024,Chicago,United Kingdom,linda.davis2761@example.com,"$21,678.72",101.02,Silver
 CUST-00016 ,Daniel Gonzalez,Other,,20/06/2023,San Antonio,Canada,daniel.gonzalez16@example.com,"$76,659.25",133.84,Bronze
CUST-00865,Joseph Wilson,MALE,48.0,01/22/2024,  Philadelphia  ,Australia,joseph.wilson865@example.com,"$54,961.37",52.88,Gold
2050,Patricia Johnson,FEMALE,56.0,09/12/2023,Phoenix,USA,patricia.johnson2050@example.com,"$44,134.67",114.67,SILVER
CUST-01612,Lisa Wilson,male,39.0,06-Aug-2022,New York,United Kingdom,lisa.wilson1612@example.com,"$94,916.66",113.27,BRONZE
CUST-02220,Susan Davis,male,50.0,"June 26, 2023",Phoenix,USA,susan.davis2220@example.com,"$26,861.55",244.42,silver
 CUST-02822 ,Jennifer Brown,Male,29.0,15-Jul-2021,New York,Canada,jennifer.brown2822@example.com,"$88,183.98",255.36,BRONZE
CUST-00425,Richard Jones,FEMALE,33.0,07/25/2022,Philadelphia,Canada,richard.jones425@example.com,"$113,732.08",199.08,GOLD
 CUST-00466 ,Charles Martin,M,48.0,25/03/2024,New York,United Kingdom,charles.martin466@example.com,"$-15,000.00",108.69,Silver
CUST-02205,Michael Brown,M,43.0,12/03/2023,San Diego,USA,michael.brown2205@example.com,"$83,426.04",21.82,BRONZE
CUST-00168,John Martin,Female,44.0,07/18/2022,Chicago,Canada,john.martin168@example.com,"$67,943.46",49.88,Gold
CUST-00421,James Garcia,F,62.0,07/15/2021,Los Angeles,United Kingdom,james.garcia421@example.com,"$62,956.84",139.85,BRONZE
CUST-00730,Lisa Anderson, Female,16.0,2023-02-23,Chicago,USA,lisa.anderson730@example.com,"$95,322.55",153.59,gold
CUST-01513,Daniel Jackson,f ,43.0,21/12/2022,  San Antonio  ,Australia,daniel.jackson1513@example.com,"$78,542.88",114.98,Gold
CUST-02026,David Miller,m ,55.0,28-Aug-2023,New York,Australia,david.miller2026@example.com,"$67,428.87",233.54,silver
 CUST-00271 ,Jessica Martinez,M,38.0,"October 07, 2022",San Diego,Canada,jessica.martinez271@example.com,"$48,429.92",181.94,gold
CUST-02948,John Wilson,male,27.0,30/10/2021,San Diego,United Kingdom,john.wilson2948@example.com,"$100,515.10",79.61,Bronze
CUST-00247,Michael Rodriguez,f ,45.0,06/12/2022,San Antonio,Canada,michael.rodriguez247@example.com,"$86,647.97",166.88,bronze
CUST-00468,Matthew Moore,Male,60.0,04/05/2022,dallas,Canada,matthew.moore468@example.com,"$102,622.03",114.12,GOLD
 CUST-01864 ,Elizabeth Davis,F,34.0,27/12/2022,  Chicago  ,Canada,elizabeth.davis1864@example.com,"$83,480.43",214.53,gold
 CUST-01223 ,Charles Johnson,O,47.0,2022-04-14,Phoenix,Australia,charles.johnson1223@example.com,"$34,717.73",167.77,silver
2876,William Gonzalez,Non-binary,-5.0,22-Nov-2021,  Los Angeles  ,Australia,william.gonzalez2876@example.com,"$56,691.58",101.42,
CUST-01846,Michael Gonzalez,MALE,38.0,12/05/2022,New York,United Kingdom,michael.gonzalez1846@example.com,"$63,125.26",235.64,Bronze
CUST-00916,Nancy Thomas,female,40.0,07/22/2023,Austin,USA,nancy.thomas916@example.com,"$39,695.15",155.49,Silver
77,Karen Miller,m ,81.0,07/18/2024,dallas,Canada,karen.miller77@example.com,"$47,085.62",210.2,Silver
CUST-02462,Jennifer Moore,m ,45.0,09/01/2023,Chicago,Canada,jennifer.moore2462@example.com,"$105,517.66",243.86,gold
CUST-01821,Mary Brown,MALE,52.0,2023-10-17,Los Angeles,United Kingdom,mary.brown1821@example.com,"$45,722.39",235.67,
 CUST-01874 ,Linda Thomas,Male,,08/15/2023,Houston,Canada,linda.thomas1874@example.com,"$46,884.18",166.77,Gold
 CUST-00639 ,Linda Brown,FEMALE,44.0,02-Feb-2021,San Diego,USA,linda.brown639@example.com,"$70,607.28",107.02,SILVER
 CUST-01990 ,David Martin,female,16.0,,PHOENIX,United Kingdom,david.martin1990@example.com,"$68,293.09",197.79,bronze
CUST-02805,Susan Lopez,Female,24.0,06/11/2024,san diego,USA,susan.lopez2805@example.com,"$56,006.64",313.96,silver
CUST-01774,Patricia Smith,male,54.0,08/28/2024,austin,United Kingdom,,"$52,532.35",268.42,BRONZE
CUST-01014,Sarah Gonzalez,Other,49.0,09/09/2024,SAN DIEGO,Australia,,"$999,999,999.00",240.23,bronze
CUST-02141,Karen Lopez,f ,28.0,"April 01, 2022",Phoenix,USA,karen.lopez2141@example.com,"$54,459.60",224.65,
 CUST-02770 ,Patricia Jackson,O,52.0,16-Mar-2024,Dallas,Canada,patricia.jackson2770@example.com,"$48,111.79",131.61,Bronze
 CUST-01862 ,Patricia Gonzalez,female,35.0,13-Dec-2023,phoenix,USA,patricia.gonzalez1862@example.com,"$67,345.96",97.67,Gold
 CUST-02159 ,Jennifer Jackson,female,59.0,2022-09-13,Dallas,United Kingdom,jennifer.jackson2159@example.com,"$74,626.79",126.75,
CUST-00236,Michael Gonzalez,male,35.0,"May 21, 2024",San Diego,United Kingdom,michael.gonzalez236@example.com,"$63,405.38",185.84,GOLD
CUST-01857,Michael Williams,Other,29.0,2024-08-09,San Diego,Canada,,"$40,589.57",63.88,GOLD
CUST-02759,Susan Martin, Male,,09/15/2023,AUSTIN,USA,susan.martin2759@example.com,"$89,867.16",173.86,gold
1879,Robert Johnson,Male,37.0,03/21/2022,houston,United Kingdom,robert.johnson1879@example.com,"$98,053.29",76.43,silver
CUST-00308,David Wilson,FEMALE,57.0,,Houston,Australia,david.wilson308@example.com,"$59,939.79",92.25,bronze
 CUST-01824 ,James Johnson,F,39.0,30-Oct-2024,San Antonio,USA,james.johnson1824@example.com,"$39,504.67",167.38,SILVER
 CUST-01403 ,Michael Anderson,M,44.0,29-Jun-2022,Chicago,United Kingdom,,"$73,274.94",202.78,Silver
